,name,tc,logtc,cif,material_id
303,198006.cif,1.6,0.4700036292457356,"# generated using pymatgen
data_LaSi2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.30000000
_cell_length_b   4.30000000
_cell_length_c   7.55853160
_cell_angle_alpha   106.52578300
_cell_angle_beta   106.52578300
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LaSi2
_chemical_formula_sum   'La2 Si4'
_cell_volume   127.95080000
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_type_symbol
 _atom_type_oxidation_number
  La0+  0.0
  Si0+  0.0
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  La0+  La0  1  0.25000000  0.75000000  0.50000000  1.0
  La0+  La1  1  0.00000000  0.00000000  0.00000000  1.0
  Si0+  Si2  1  0.66700000  0.16700000  0.33400000  1.0
  Si0+  Si3  1  0.58300000  0.58300000  0.16600000  1.0
  Si0+  Si4  1  0.83300000  0.33300000  0.66600000  1.0
  Si0+  Si5  1  0.41700000  0.41700000  0.83400000  1.0
",198006
304,659992.cif,1.55,0.4382549309311553,"# generated using pymatgen
data_SrSi2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.43800000
_cell_length_b   4.43800000
_cell_length_c   7.59375711
_cell_angle_alpha   106.99053468
_cell_angle_beta   106.99053468
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   SrSi2
_chemical_formula_sum   'Sr2 Si4'
_cell_volume   136.19676126
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_type_symbol
 _atom_type_oxidation_number
  Sr0+  0.0
  Si0+  0.0
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Si0+  Si0  1  0.66400000  0.16400000  0.32800000  1.0
  Si0+  Si1  1  0.58600000  0.58600000  0.17200000  1.0
  Si0+  Si2  1  0.83600000  0.33600000  0.67200000  1.0
  Si0+  Si3  1  0.41400000  0.41400000  0.82800000  1.0
  Sr0+  Sr4  1  0.25000000  0.75000000  0.50000000  1.0
  Sr0+  Sr5  1  0.00000000  0.00000000  0.00000000  1.0
",659992
305,191273.cif,7.0,1.9459101490553128,"# generated using pymatgen
data_CaPb
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.49310750
_cell_length_b   3.49310750
_cell_length_c   4.48600000
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   CaPb
_chemical_formula_sum   'Ca1 Pb1'
_cell_volume   54.73727480
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_type_symbol
 _atom_type_oxidation_number
  Ca0+  0.0
  Pb0+  0.0
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ca0+  Ca0  1  0.00000000  0.00000000  0.00000000  1.0
  Pb0+  Pb1  1  0.50000000  0.50000000  0.50000000  1.0
",191273
306,626975.cif,0.75,-0.2876820724517809,"# generated using pymatgen
data_Cs
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.30960175
_cell_length_b   5.30960175
_cell_length_c   5.30960175
_cell_angle_alpha   109.47122063
_cell_angle_beta   109.47122063
_cell_angle_gamma   109.47122063
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Cs
_chemical_formula_sum   Cs1
_cell_volume   115.22957305
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_type_symbol
 _atom_type_oxidation_number
  Cs0+  0.0
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Cs0+  Cs0  1  0.00000000  0.00000000  0.00000000  1.0
",626975
307,603875.cif,0.65,-0.4307829160924542,"# generated using pymatgen
data_PRh2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.89057222
_cell_length_b   3.89057222
_cell_length_c   3.89057222
_cell_angle_alpha   60.00000000
_cell_angle_beta   60.00000000
_cell_angle_gamma   60.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   PRh2
_chemical_formula_sum   'P1 Rh2'
_cell_volume   41.64141194
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_type_symbol
 _atom_type_oxidation_number
  P0+  0.0
  Rh0+  0.0
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  P0+  P0  1  0.00000000  0.00000000  0.00000000  1.0
  Rh0+  Rh1  1  0.25000000  0.25000000  0.25000000  1.0
  Rh0+  Rh2  1  0.75000000  0.75000000  0.75000000  1.0
",603875
308,164574.cif,9.659,2.267890123197159,"# generated using pymatgen
data_TmNi2B2C
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.48570000
_cell_length_b   3.48570000
_cell_length_c   5.82736685
_cell_angle_alpha   107.40236573
_cell_angle_beta   107.40236573
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   TmNi2B2C
_chemical_formula_sum   'Tm1 Ni2 B2 C1'
_cell_volume   64.15801925
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_type_symbol
 _atom_type_oxidation_number
  Tm0+  0.0
  Ni0+  0.0
  B0+  0.0
  C0+  0.0
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  B0+  B0  1  0.64810000  0.64810000  0.29620000  1.0
  B0+  B1  1  0.35190000  0.35190000  0.70380000  1.0
  C0+  C2  1  0.50000000  0.50000000  0.00000000  1.0
  Ni0+  Ni3  1  0.75000000  0.25000000  0.50000000  1.0
  Ni0+  Ni4  1  0.25000000  0.75000000  0.50000000  1.0
  Tm0+  Tm5  1  0.00000000  0.00000000  0.00000000  1.0
",164574
309,76625.cif,0.4,-0.916290731874155,"# generated using pymatgen
data_GePt
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   6.08800000
_cell_length_b   5.73300000
_cell_length_c   3.70100000
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   GePt
_chemical_formula_sum   'Ge4 Pt4'
_cell_volume   129.17416730
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_type_symbol
 _atom_type_oxidation_number
  Ge0+  0.0
  Pt0+  0.0
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ge0+  Ge0  1  0.91000000  0.69500000  0.25000000  1.0
  Ge0+  Ge1  1  0.59000000  0.19500000  0.25000000  1.0
  Ge0+  Ge2  1  0.09000000  0.30500000  0.75000000  1.0
  Ge0+  Ge3  1  0.41000000  0.80500000  0.75000000  1.0
  Pt0+  Pt4  1  0.30500000  0.51000000  0.25000000  1.0
  Pt0+  Pt5  1  0.19500000  0.01000000  0.25000000  1.0
  Pt0+  Pt6  1  0.69500000  0.49000000  0.75000000  1.0
  Pt0+  Pt7  1  0.80500000  0.99000000  0.75000000  1.0
",76625
310,150742.cif,6.11,1.809926773183504,"# generated using pymatgen
data_ThIr2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.41785216
_cell_length_b   5.41785216
_cell_length_c   5.41785216
_cell_angle_alpha   60.00000000
_cell_angle_beta   60.00000000
_cell_angle_gamma   60.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   ThIr2
_chemical_formula_sum   'Th2 Ir4'
_cell_volume   112.45181038
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_type_symbol
 _atom_type_oxidation_number
  Th0+  0.0
  Ir0+  0.0
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ir0+  Ir0  1  0.50000000  0.50000000  1.00000000  1.0
  Ir0+  Ir1  1  0.50000000  1.00000000  0.50000000  1.0
  Ir0+  Ir2  1  0.00000000  0.50000000  0.50000000  1.0
  Ir0+  Ir3  1  0.50000000  0.50000000  0.50000000  1.0
  Th0+  Th4  1  0.12500000  0.12500000  0.12500000  1.0
  Th0+  Th5  1  0.87500000  0.87500000  0.87500000  1.0
",150742
311,Sc1H6.cif,129.0,4.859812404361672,"# generated using pymatgen
data_ScH6
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.73577425
_cell_length_b   2.73577425
_cell_length_c   2.73577425
_cell_angle_alpha   109.47122063
_cell_angle_beta   109.47122063
_cell_angle_gamma   109.47122063
_symmetry_Int_Tables_number   1
_chemical_formula_structural   ScH6
_chemical_formula_sum   'Sc1 H6'
_cell_volume   15.76227434
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  H  H0  1  0.25000000  0.75000000  0.50000000  1.0
  H  H1  1  0.75000000  0.25000000  0.50000000  1.0
  H  H2  1  0.75000000  0.50000000  0.25000000  1.0
  H  H3  1  0.25000000  0.50000000  0.75000000  1.0
  H  H4  1  0.50000000  0.75000000  0.25000000  1.0
  H  H5  1  0.50000000  0.25000000  0.75000000  1.0
  Sc  Sc6  1  0.00000000  0.00000000  0.00000000  1.0
",Sc1H6
312,H6Ta1.cif,135.8,4.911183215124596,"# generated using pymatgen
data_TaH6
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.92176736
_cell_length_b   2.92176736
_cell_length_c   4.83585923
_cell_angle_alpha   107.53947531
_cell_angle_beta   107.53947531
_cell_angle_gamma   90.13866348
_symmetry_Int_Tables_number   1
_chemical_formula_structural   TaH6
_chemical_formula_sum   'Ta2 H12'
_cell_volume   37.33525526
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_type_symbol
 _atom_type_oxidation_number
  Ta0+  0.0
  H0+  0.0
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  H0+  H0  1  0.60400000  0.82400000  0.88400000  1.0
  H0+  H1  1  0.94000000  0.72000000  0.11600000  1.0
  H0+  H2  1  0.47000000  0.19000000  0.61600000  1.0
  H0+  H3  1  0.57400000  0.85400000  0.38400000  1.0
  H0+  H4  1  0.92800000  0.19200000  0.63000000  1.0
  H0+  H5  1  0.56200000  0.29800000  0.37000000  1.0
  H0+  H6  1  0.04800000  0.81200000  0.87000000  1.0
  H0+  H7  1  0.94200000  0.17800000  0.13000000  1.0
  H0+  H8  1  0.36600000  0.97800000  0.18600000  1.0
  H0+  H9  1  0.79200000  0.18000000  0.81400000  1.0
  H0+  H10  1  0.93000000  0.04200000  0.31400000  1.0
  H0+  H11  1  0.72800000  0.61600000  0.68600000  1.0
  Ta0+  Ta12  1  0.39000000  0.39000000  0.00000000  1.0
  Ta0+  Ta13  1  0.14000000  0.64000000  0.50000000  1.0
",H6Ta1
313,600057.cif,2.65,0.9745596399981308,"# generated using pymatgen
data_NbSiRu
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   6.53500000
_cell_length_b   7.47830066
_cell_length_c   7.12300000
_cell_angle_alpha   118.44041411
_cell_angle_beta   90.00000000
_cell_angle_gamma   115.90821840
_symmetry_Int_Tables_number   1
_chemical_formula_structural   NbSiRu
_chemical_formula_sum   'Nb6 Si6 Ru6'
_cell_volume   265.63075573
_cell_formula_units_Z   6
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_type_symbol
 _atom_type_oxidation_number
  Nb0+  0.0
  Si0+  0.0
  Ru0+  0.0
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Nb0+  Nb0  1  0.09600000  0.59920000  0.04960000  1.0
  Nb0+  Nb1  1  0.49680000  0.40080000  0.95040000  1.0
  Nb0+  Nb2  1  0.49140000  0.44140000  0.47070000  1.0
  Nb0+  Nb3  1  0.05000000  0.55860000  0.52930000  1.0
  Nb0+  Nb4  1  0.91990000  0.00420000  0.25210000  1.0
  Nb0+  Nb5  1  0.91570000  0.99580000  0.74790000  1.0
  Ru0+  Ru6  1  0.25010000  0.00000000  0.50000000  1.0
  Ru0+  Ru7  1  0.25010000  0.00000000  0.00000000  1.0
  Ru0+  Ru8  1  0.74360000  0.24720000  0.09410000  1.0
  Ru0+  Ru9  1  0.49640000  0.75280000  0.90590000  1.0
  Ru0+  Ru10  1  0.74360000  0.24720000  0.65310000  1.0
  Ru0+  Ru11  1  0.49640000  0.75280000  0.34690000  1.0
  Si0+  Si12  1  0.53080000  0.05060000  0.27530000  1.0
  Si0+  Si13  1  0.48020000  0.94940000  0.72470000  1.0
  Si0+  Si14  1  0.82780000  0.66500000  0.32650000  1.0
  Si0+  Si15  1  0.16280000  0.33500000  0.67350000  1.0
  Si0+  Si16  1  0.82780000  0.66500000  0.83850000  1.0
  Si0+  Si17  1  0.16280000  0.33500000  0.16150000  1.0
",600057
314,612239.cif,4.325,1.4644121403838426,"# generated using pymatgen
data_Pb3Au
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.89000000
_cell_length_b   8.96845723
_cell_length_c   8.96845723
_cell_angle_alpha   83.80982460
_cell_angle_beta   70.82994169
_cell_angle_gamma   70.82994169
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Pb3Au
_chemical_formula_sum   'Pb12 Au4'
_cell_volume   422.66757800
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_type_symbol
 _atom_type_oxidation_number
  Pb0+  0.0
  Au0+  0.0
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Au0+  Au0  1  0.50000000  0.28500000  0.71500000  1.0
  Au0+  Au1  1  0.50000000  0.71500000  0.28500000  1.0
  Au0+  Au2  1  0.78500000  0.71500000  0.71500000  1.0
  Au0+  Au3  1  0.21500000  0.28500000  0.28500000  1.0
  Pb0+  Pb4  1  0.15700000  0.18600000  1.00000000  1.0
  Pb0+  Pb5  1  0.34300000  0.81400000  1.00000000  1.0
  Pb0+  Pb6  1  0.84300000  0.00000000  0.81400000  1.0
  Pb0+  Pb7  1  0.65700000  1.00000000  0.18600000  1.0
  Pb0+  Pb8  1  0.55000000  0.40000000  1.00000000  1.0
  Pb0+  Pb9  1  0.95000000  0.60000000  1.00000000  1.0
  Pb0+  Pb10  1  0.45000000  0.00000000  0.60000000  1.0
  Pb0+  Pb11  1  0.05000000  0.00000000  0.40000000  1.0
  Pb0+  Pb12  1  0.00000000  0.35500000  0.64500000  1.0
  Pb0+  Pb13  1  0.00000000  0.64500000  0.35500000  1.0
  Pb0+  Pb14  1  0.35500000  0.64500000  0.64500000  1.0
  Pb0+  Pb15  1  0.64500000  0.35500000  0.35500000  1.0
",612239
315,Fe1H5.cif,45.8,3.824284091120139,"# generated using pymatgen
data_FeH5
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.39000000
_cell_length_b   2.39000000
_cell_length_c   5.99800592
_cell_angle_alpha   101.49210360
_cell_angle_beta   101.49210360
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   FeH5
_chemical_formula_sum   'Fe2 H10'
_cell_volume   32.87313550
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Fe  Fe0  1  0.89700000  0.89700000  0.79400000  1.0
  Fe  Fe1  1  0.10300000  0.10300000  0.20600000  1.0
  H  H2  1  0.40900000  0.40900000  0.81800000  1.0
  H  H3  1  0.59100000  0.59100000  0.18200000  1.0
  H  H4  1  0.23100000  0.23100000  0.46200000  1.0
  H  H5  1  0.76900000  0.76900000  0.53800000  1.0
  H  H6  1  0.81500000  0.31500000  0.63000000  1.0
  H  H7  1  0.31500000  0.81500000  0.63000000  1.0
  H  H8  1  0.18500000  0.68500000  0.37000000  1.0
  H  H9  1  0.68500000  0.18500000  0.37000000  1.0
  H  H10  1  1.00000000  0.50000000  0.00000000  1.0
  H  H11  1  0.50000000  0.00000000  0.00000000  1.0
",Fe1H5
316,77939.cif,1.96,0.6729444732424258,"# generated using pymatgen
data_LaNiBN
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.73000000
_cell_length_b   3.73000000
_cell_length_c   7.64000000
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LaNiBN
_chemical_formula_sum   'La2 Ni2 B2 N2'
_cell_volume   106.29455600
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_type_symbol
 _atom_type_oxidation_number
  La3+  3.0
  Ni2+  2.0
  B2-  -2.0
  N3-  -3.0
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  La3+  La0  1  0.75000000  0.75000000  0.83000000  1.0
  La3+  La1  1  0.25000000  0.25000000  0.17000000  1.0
  Ni2+  Ni2  1  0.75000000  0.25000000  0.50000000  1.0
  Ni2+  Ni3  1  0.25000000  0.75000000  0.50000000  1.0
  B2-  B4  1  0.25000000  0.25000000  0.56000000  1.0
  B2-  B5  1  0.75000000  0.75000000  0.44000000  1.0
  N3-  N6  1  0.25000000  0.25000000  0.82000000  1.0
  N3-  N7  1  0.75000000  0.75000000  0.18000000  1.0
",77939
317,423220.cif,8.8,2.174751721484161,"# generated using pymatgen
data_YTc2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.37300000
_cell_length_b   5.37300000
_cell_length_c   8.84700000
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   120.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   YTc2
_chemical_formula_sum   'Y4 Tc8'
_cell_volume   221.18737783
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_type_symbol
 _atom_type_oxidation_number
  Y0+  0.0
  Tc0+  0.0
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Y0+  Y0  1  0.33333333  0.66666667  0.43642000  1.0
  Y0+  Y1  1  0.66666667  0.33333333  0.56358000  1.0
  Y0+  Y2  1  0.66666667  0.33333333  0.93642000  1.0
  Y0+  Y3  1  0.33333333  0.66666667  0.06358000  1.0
  Tc0+  Tc4  1  0.00000000  0.00000000  0.50000000  1.0
  Tc0+  Tc5  1  0.00000000  0.00000000  0.00000000  1.0
  Tc0+  Tc6  1  0.82920000  0.17080000  0.25000000  1.0
  Tc0+  Tc7  1  0.82920000  0.65840000  0.25000000  1.0
  Tc0+  Tc8  1  0.34160000  0.17080000  0.25000000  1.0
  Tc0+  Tc9  1  0.17080000  0.82920000  0.75000000  1.0
  Tc0+  Tc10  1  0.17080000  0.34160000  0.75000000  1.0
  Tc0+  Tc11  1  0.65840000  0.82920000  0.75000000  1.0
",423220
318,612852.cif,0.55,-0.5978370007556204,"# generated using pymatgen
data_CeB2Ru3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.52300000
_cell_length_b   5.52300000
_cell_length_c   2.99100000
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   120.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   CeB2Ru3
_chemical_formula_sum   'Ce1 B2 Ru3'
_cell_volume   79.01274158
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_type_symbol
 _atom_type_oxidation_number
  Ce0+  0.0
  B0+  0.0
  Ru0+  0.0
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ce0+  Ce0  1  0.00000000  0.00000000  0.00000000  1.0
  B0+  B1  1  0.66666667  0.33333333  0.00000000  1.0
  B0+  B2  1  0.33333333  0.66666667  0.00000000  1.0
  Ru0+  Ru3  1  0.50000000  0.50000000  0.50000000  1.0
  Ru0+  Ru4  1  0.50000000  0.00000000  0.50000000  1.0
  Ru0+  Ru5  1  0.00000000  0.50000000  0.50000000  1.0
",612852
319,153549.cif,6.0,1.791759469228055,"# generated using pymatgen
data_MgAlSi
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   6.75000000
_cell_length_b   4.05000000
_cell_length_c   7.94000000
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   MgAlSi
_chemical_formula_sum   'Mg4 Al4 Si4'
_cell_volume   217.05975000
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_type_symbol
 _atom_type_oxidation_number
  Mg0+  0.0
  Al0+  0.0
  Si0+  0.0
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Mg0+  Mg0  1  0.53230000  0.25000000  0.83050000  1.0
  Mg0+  Mg1  1  0.03230000  0.25000000  0.66950000  1.0
  Mg0+  Mg2  1  0.46770000  0.75000000  0.16950000  1.0
  Mg0+  Mg3  1  0.96770000  0.75000000  0.33050000  1.0
  Al0+  Al4  1  0.64190000  0.25000000  0.43260000  1.0
  Al0+  Al5  1  0.14190000  0.25000000  0.06740000  1.0
  Al0+  Al6  1  0.35810000  0.75000000  0.56740000  1.0
  Al0+  Al7  1  0.85810000  0.75000000  0.93260000  1.0
  Si0+  Si8  1  0.76040000  0.25000000  0.12300000  1.0
  Si0+  Si9  1  0.26040000  0.25000000  0.37700000  1.0
  Si0+  Si10  1  0.23960000  0.75000000  0.87700000  1.0
  Si0+  Si11  1  0.73960000  0.75000000  0.62300000  1.0
",153549
320,198771.cif,1.1125,0.1066097350582582,"# generated using pymatgen
data_CeCo2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.06302597
_cell_length_b   5.06302597
_cell_length_c   5.06302597
_cell_angle_alpha   60.00000000
_cell_angle_beta   60.00000000
_cell_angle_gamma   60.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   CeCo2
_chemical_formula_sum   'Ce2 Co4'
_cell_volume   91.77311405
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_type_symbol
 _atom_type_oxidation_number
  Ce0+  0.0
  Co0+  0.0
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ce0+  Ce0  1  0.75000000  0.75000000  0.75000000  1.0
  Ce0+  Ce1  1  0.00000000  0.00000000  0.00000000  1.0
  Co0+  Co2  1  0.87500000  0.37500000  0.37500000  1.0
  Co0+  Co3  1  0.37500000  0.87500000  0.37500000  1.0
  Co0+  Co4  1  0.37500000  0.37500000  0.87500000  1.0
  Co0+  Co5  1  0.37500000  0.37500000  0.37500000  1.0
",198771
321,648950.cif,4.993333,1.6081036226652872,"# generated using pymatgen
data_YSnPd2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.74892914
_cell_length_b   4.74892914
_cell_length_c   4.74892914
_cell_angle_alpha   60.00000000
_cell_angle_beta   60.00000000
_cell_angle_gamma   60.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   YSnPd2
_chemical_formula_sum   'Y1 Sn1 Pd2'
_cell_volume   75.73071742
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_type_symbol
 _atom_type_oxidation_number
  Y0+  0.0
  Sn0+  0.0
  Pd0+  0.0
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Pd0+  Pd0  1  0.25000000  0.25000000  0.25000000  1.0
  Pd0+  Pd1  1  0.75000000  0.75000000  0.75000000  1.0
  Sn0+  Sn2  1  0.00000000  0.00000000  0.00000000  1.0
  Y0+  Y3  1  0.50000000  0.50000000  0.50000000  1.0
",648950
